,attr_conc.mean,attr_conc.sd,attr_ent.mean,attr_ent.sd,attr_to_inst,best_node.mean,best_node.sd,can_cor.mean,can_cor.sd,cat_to_num,class_conc.mean,class_conc.sd,class_ent,cor.mean,cor.sd,cov.mean,cov.sd,eigenvalues.mean,eigenvalues.sd,elite_nn.mean,elite_nn.sd,eq_num_attr,freq_class.mean,freq_class.sd,g_mean.mean,g_mean.sd,gravity,h_mean.mean,h_mean.sd,inst_to_attr,iq_range.mean,iq_range.sd,joint_ent.mean,joint_ent.sd,kurtosis.mean,kurtosis.sd,leaves,leaves_branch.mean,leaves_branch.sd,leaves_corrob.mean,leaves_corrob.sd,leaves_homo.mean,leaves_homo.sd,leaves_per_class.mean,leaves_per_class.sd,lh_trace,linear_discr.mean,linear_discr.sd,mad.mean,mad.sd,max.mean,max.sd,mean.mean,mean.sd,median.mean,median.sd,min.mean,min.sd,mut_inf.mean,mut_inf.sd,naive_bayes.mean,naive_bayes.sd,nodes,nodes_per_attr,nodes_per_inst,nodes_per_level.mean,nodes_per_level.sd,nodes_repeated.mean,nodes_repeated.sd,nr_attr,nr_bin,nr_cat,nr_class,nr_cor_attr,nr_disc,nr_inst,nr_norm,nr_num,nr_outliers,ns_ratio,num_to_cat,one_nn.mean,one_nn.sd,p_trace,random_node.mean,random_node.sd,range.mean,range.sd,roy_root,sd.mean,sd.sd,sd_ratio,skewness.mean,skewness.sd,sparsity.mean,sparsity.sd,t_mean.mean,t_mean.sd,tree_depth.mean,tree_depth.sd,tree_imbalance.mean,tree_imbalance.sd,tree_shape.mean,tree_shape.sd,var.mean,var.sd,var_importance.mean,var_importance.sd,w_lambda,worst_node.mean,worst_node.sd
kin8nm,0.0025679880672352,0.0005627562971115,0.6999402447326947,0.0,0.0034478450525803,0.4600265971338503,0.0779515555981396,0.0,0.0,0.0,0.0092368952603726,0.0145321016057372,0.9997075224585644,0.0090088544182649,0.0180157773705391,2.387472287311179e-25,4.245084194174365e-26,3.625097823782717e-37,3.60771509575219e-39,0.4926724864585357,0.1163051722584211,0.0008503876444944,0.0,0.0190669877972635,0.0,0.0,1.0309858485831168e-17,0.0,0.0,0.012492637304784,1.9308146220829042e-18,5.4695579107965614e-21,0.7778210029343732,0.030670471382468,9.09606492619723e-05,9.455284682918752e-07,0.1631216526396327,0.4740583830016837,0.1687672382942226,0.0015671879164051,0.0044824227995951,3.2368636251468703e-10,3.149536303059791e-10,0.0,0.0157303370786517,0.0,0.5372788304767764,0.0906524278439854,2.1472260041317445e-18,5.098099372251775e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0680039698539319,0.1779723794051088,0.5757166739167809,0.0651389253019893,0.1631216526396327,0.2244605600722016,0.2318051295930633,0.2089910089910089,0.1794500848919145,0.2231609195402299,0.0449310610344649,0.006198347107438,0.0,0.0,0.0,0.0,0.0,0.0294685257952035,0.0,0.006198347107438,0.0,0.0037671000867952,0.0,0.7468709498758339,0.0366715676863433,0.0,0.1320188001278694,0.0836897138523595,0.0,0.0,0.0,0.0,0.0,0.0,0.0662350686695521,0.0002725007869727,3.336688889680387e-07,8.030249102437825e-08,1.6517719508620004e-11,4.279092289842096e-21,0.4575882041788831,0.1587725874264375,0.0732979695658221,0.4142079982467267,0.0135471089482162,0.0724998757801946,0.0,0.0,0.2484504132231405,0.1319551676119915,0.0,0.1893790391630725,0.1214563831538594
letter-recognition,0.0330715883554098,0.1578490670894275,0.4451919983502074,0.1444926073031871,0.0028165609789349,0.6571908414965183,0.0008834781921005,0.0,0.0,0.0,0.0175053087574981,0.0144282721145399,0.6189004944389767,0.1837433304726956,0.5662613621445513,3.082531409369792e-23,8.959063787342501e-24,2.3639059285047824e-36,8.398725740645497e-37,0.6292915761801348,0.4642481570839986,0.0008144724031848,0.0,0.6640531870995765,0.0,0.0,2.4281030910800762e-17,0.0,0.0,0.0152594616612828,3.2512000253085592e-18,2.687178699163157e-19,0.4592480410051363,0.1458162851974775,0.0003030550810617,8.4724426400019e-05,0.1286916602907421,0.642006174353489,0.3092168060103938,0.0020671609483019,0.0091418091793926,3.206626292173668e-08,3.921530391270953e-08,0.0,0.2009489916963227,0.0,0.6552702529137686,0.0212873049087607,3.7865588444660834e-18,4.1446998078541314e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0502356093736079,0.0651207973249973,0.6349070253469802,0.0434424832542636,0.1286916602907421,0.0885580358403223,0.074742913074628,0.121978021978022,0.0709092237696568,0.0870306513409961,0.0383148210665945,0.0144628099173553,0.0,0.0,0.0,0.125,0.0,0.0778506660329349,0.0,0.0144628099173553,0.0276752767527675,0.0034976243374383,0.0,0.9844445085965732,0.001812350640046,0.0,0.673966737814317,0.0007903914207047,0.0,0.0,0.0,0.0,0.0,0.0,0.0700453110095696,0.0087186093554321,0.1250175580081822,0.0,1.651772591141548e-11,6.332476125700844e-19,0.6301266365842741,0.2951878678078756,0.0380701905412364,0.3754456077573509,0.011318021861028,0.1418665928453991,0.0,0.0,0.1231921487603305,0.0763060449144999,0.0,0.7004662808595286,0.0009122712214775
magic,0.0393368975904944,0.1603439943399418,0.7714979318049405,5.472285510817945e-06,0.0018360478041651,0.5242657973499788,0.0453428678191163,0.0,0.0,0.0,0.0159842380026073,0.0113585347267555,0.9153869066319972,0.2800722644319717,0.7399174514939186,4.942364634785787e-21,2.380866133944773e-21,6.607822961532421e-34,2.8891309125811644e-34,0.5723999822602528,0.0615357917040642,0.0003296039972201,0.0,0.321874100440535,0.0,0.0,5.394739026516915e-16,0.0,0.0,0.0232416275039253,3.883577106035736e-17,1.1511821384947996e-17,0.8318729883614465,0.030843676718076,0.0007045195813574,0.0006895347406576,0.2985462892119357,0.6665560184113234,0.3422066750303529,0.0007183345732596,0.0036099909765037,8.936003944745326e-07,2.118477489820117e-06,0.0,0.0609318996415771,0.0,0.6275980416729761,0.0302061321907604,3.977303209247916e-17,1.2594315931896759e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1493381471966239,0.1789938841241006,0.5609020787123806,0.0222665761283745,0.2985462892119357,0.3285122450336373,0.1825919733387546,0.2366927190456602,0.1736764344995371,0.3273869731800766,0.0576000135027457,0.0082644628099173,0.0,0.0,0.0,0.2222222222222222,0.0,0.0738352106270256,0.0,0.0082644628099173,0.014760147601476,0.0017869652865218,0.0,0.7130168495395186,0.0172265938330538,0.0,0.4640093066781925,0.0256882447747536,0.0,0.0,0.0,0.0,0.0,0.0,0.0746798043297559,0.0246207559918711,7.496971263984084e-05,0.0001240354067283,1.6517751603530965e-11,1.9384760988803042e-17,0.6550766576248428,0.3288122658574225,0.0256300651351168,0.2925440717915097,0.0055834162818732,0.0726920164817973,0.0,0.0,0.1983471074380165,0.174979228477324,0.0,0.4496815022599281,0.0353513442975051
mozilla,0.0408321646036037,0.1804808464962177,0.5875161715018498,0.8827936561177785,0.0011062502579387,0.8841081853466567,0.0999284507581238,0.0,0.0,0.0,0.1839779287823749,0.282400397369348,0.8864785851775299,0.1512379135274006,0.6057078446594937,7.479964856783668e-13,5.667353485514884e-13,5.358376105349595e-26,3.122423885713148e-26,0.902406355428051,0.1260205996171237,9.46099634597197e-05,0.0,0.3718472157640408,9.611083688564145e-14,6.436912146244977e-14,6.229198969586453e-12,3.2411572677270737e-15,1.654731141348606e-15,0.0380184283813325,4.07266432127688e-13,1.700038849782184e-13,0.6171426703761486,0.8662570148370029,0.0013447017384997,0.0029823677155197,0.1305279265493496,0.6021920073638967,0.2700162167232872,0.0020338528033933,0.0186067383244086,1.4997887765177346e-07,5.163235168749478e-07,0.0,0.1031578947368421,0.0,0.6548272100199097,0.1730407897178484,3.392167911405021e-13,1.4961144310099626e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3713518280605355,0.8240476613415072,0.4801194460163049,0.2850826899683847,0.1305279265493496,0.287446962169763,0.0976161270299931,0.1043865225683407,0.1023220248862441,0.2862528735632184,0.2132311428900888,0.003099173553719,0.0073529411764705,0.0,0.0,0.1,0.0,0.0595967335499494,0.0,0.003099173553719,0.003690036900369,0.0004625120773558,0.0,0.8532963331098249,0.1023153958059413,0.0,0.3977051959837998,0.0008856147193771,0.0,0.0,0.0,0.0,0.0,0.0,0.0854194518190664,0.0470483395154165,0.2004451878701518,0.4497683054260278,1.6703644583313394e-11,8.372395416730656e-14,0.5892353438760412,0.2562171004398592,0.0196998057087275,0.3954146100012836,0.0076325903864506,0.1251476383265621,0.0,0.0,0.3987603305785124,0.8154547227611219,0.0,0.4399323654305975,0.0010284494157584
namao,0.0744038448234815,0.5573657851367392,0.1538586829177746,0.6533237143446083,0.0121976013765747,0.7299136308035054,0.2440461365179957,0.0,0.0,0.0,0.169602257898447,0.2123983066841769,0.8202366695786993,0.1682996017856566,0.5410629071332954,4.164563182707613e-25,2.520102943235716e-25,5.138459287760904e-38,5.562701396199434e-38,0.6953954483129501,0.134144316897451,0.0002473359855218,0.0,0.4650691486830235,8.514253771942398e-19,3.792544268637522e-19,2.4802681182796072e-17,2.8777026605294656e-18,1.3244648661030173e-18,0.0035319983668161,3.497595724547584e-19,1.6921455035398905e-19,0.1766405301127101,0.6186643952246934,0.0263302443498441,0.1157618362945929,0.179035960214231,0.5814279232180553,0.261171414278622,0.0014009625252316,0.0177912337459252,1.8350438838624815e-08,4.847396023026443e-08,0.0,0.0095563139931741,0.0,0.8817358817212251,0.2000239195952834,1.236984008192232e-19,1.0810279064921548e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1749649868192726,0.2801515504623726,0.655892466824217,0.3315170555316479,0.179035960214231,0.0166916514174455,0.0602686149312616,0.1652278755727031,0.1278025695937803,0.0165928764013055,0.0374754865215914,0.1198347107438016,0.0147058823529411,0.0,0.0,0.0609879762422135,0.0,0.1371196073048509,0.0,0.1198347107438016,0.1568265682656826,0.0003484264786848,0.0,0.9040602831979352,0.092896961211384,0.0,0.485840418806839,0.0004383215033039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2660448209031136,0.2613626382436408,0.3076842451223889,1.6517720684835887e-11,2.0341426147548025e-19,0.5678044029144993,0.2477665460011227,0.0386375719775726,0.3626960730872461,0.0103857138290974,0.0948605533703904,0.0,0.0,0.014918055750105,0.0841205349882538,0.0,0.5230500318894877,0.000482724589146
occupancy,0.0982763628664371,0.21711885838725,0.6820330276821595,0.6293548953531336,0.0008257369508114,0.9800501570334884,0.0357432788081661,0.0,0.0,0.0,0.2390678944110074,0.4075698686251805,0.7110724052306348,0.3930256176457259,0.7302350477024143,9.78694050550921e-20,7.203287363558001e-20,1.2487816942266448e-32,6.353780607505681e-33,0.9752616530271608,0.0601451064193022,1.866017135589637e-05,0.0,0.583500935685907,2.0226387447613599e-16,1.245376107381371e-16,6.3734236629710934e-15,6.908378066185423e-16,4.2337958152037484e-16,0.0502977417865018,1.6212188531096179e-16,6.58109085418885e-17,0.6649356938208283,0.7514098610508806,0.0002749380612597,0.0001485135465146,0.027850038255547,0.4222166373460669,0.2109950448914176,0.0105668474102657,0.09869871335809,3.1515577998454515e-11,2.133716898414232e-11,0.0,0.1521739130434783,0.0,0.9744310441048648,0.044082332510495,6.99783441744867e-17,4.532158536278814e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6336334862474106,0.8186266330072934,0.8948315396745996,0.3738746647052464,0.027850038255547,0.061587906418454,0.0155891850165593,0.0384615384615384,0.0213608437599432,0.060015325670498,0.0289395321727703,0.003099173553719,0.0,0.0,0.0,0.2,0.0,0.0801452119791688,0.0,0.003099173553719,0.0055350553505535,0.0002545358584604,0.0,0.9441404288432188,0.121090907076038,0.0,0.6175619606456395,0.9034326400744916,0.0,0.0,0.0,0.0,0.0,0.0,0.0758031205214626,0.0144189741972594,0.0012185718564882,0.0016151918620208,1.6517872831734818e-11,8.496327605902084e-17,0.40553369965912,0.1964746120300211,0.0793175996355922,0.4369253662036781,0.0531367600371034,0.3058951988232479,0.0,0.0,0.3987603305785124,1.0,0.0,0.6012681209139146,0.2046794868147673
page-blocks,0.099345685686756,0.3562317414554575,0.6375299277162271,0.146123612639993,0.0064890529564126,0.8788433287084035,0.1114653124614532,0.0,0.0,0.0,0.066748708616428,0.0395038991657106,0.3128428756682882,0.2912678808944026,0.7284100186242596,1.1116552545862129e-17,9.937620509921869e-18,1.2703163036217537e-30,1.1243817162778576e-30,0.9054776583472484,0.1999597943090985,6.553606569183686e-05,0.0,0.8627257469054543,1.201226092091869e-16,5.4057986446656247e-17,2.8057542804664645e-14,1.597594510459382e-16,6.850399454354959e-17,0.0066565967262753,2.413168928379923e-16,1.1407340155609894e-16,0.5953740770849212,0.1667655900254076,0.0734613231070949,0.1808056815350715,0.0223412394797245,0.3812865778183697,0.1946203685399477,0.0132116048718956,0.1137728608827899,1.4649337102477976e-11,1.3250471987896644e-11,0.0,0.1135135135135135,0.0,0.9036197808308176,0.1018176977282,1.6577776791127402e-16,7.529688963665478e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2394039963881074,0.191768810269827,0.8196185756652339,0.2341649077565037,0.0223412394797245,0.0247301320447307,0.0475870211413947,0.03006993006993,0.0198212307666628,0.023095785440613,0.0156359575984414,0.0082644628099173,0.0,0.0,0.0,0.2888888888888889,0.0,0.018327685745543,0.0,0.0082644628099173,0.018450184501845,0.0008725985425376,0.0,0.9359985759362772,0.0522121937083615,0.0,0.8696390573868937,0.3449655573575774,0.0,0.0,0.0,0.0,0.0,0.0,0.2576844857957444,0.3691042831318446,0.0037296098501324,0.0054517211177554,1.6517830662937872e-11,5.035320444375706e-17,0.3637313467558283,0.1804182524811788,0.0791422829367643,0.4419985111907333,0.0706376560474427,0.333287356167018,0.0,0.0,0.1983471074380165,0.3673745175573225,0.0,0.8938631188323223,0.0608730536182369
parity5_plus_5,1.2083051525672752e-05,0.0002466280569638,0.0718970051283102,9.852165471722464e-05,0.0317659646758793,0.0169445056603536,0.1499672630630267,0.0,0.0,0.0,0.0,0.0,0.9999250799315034,0.0064444097883558,0.0139641685800754,5.204850300240897e-26,1.002967454491193e-26,1.1064674546150109e-37,8.526032329715916e-40,0.3837466561105266,0.0189410809689605,1.0000000000000002,0.0,0.0096503536498605,0.0,0.0,1.0208537409278449e-19,0.0,0.0,0.0013322962278624,1.2363578436784782e-18,0.0,0.1345408924474816,0.0,0.0,1.1795792141446609e-07,0.0964039785768936,0.3630980857877763,0.0407160638944512,0.0028594810804528,0.0014094298054609,7.2271546225311835e-12,7.233319677077188e-13,0.0,0.0,0.0,0.0,0.2365983174423767,1.345200912201511e-19,1.303481383808114e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0717760784930354,0.1890224223828497,0.0964039785768936,0.1061874964140552,1.0,0.2605594405594406,0.2768886706529094,0.1046896551724138,0.1421543353947525,0.0082644628099173,0.0735294117647058,0.0,0.0,0.0,0.0,0.0005080780309517,0.0,0.0082644628099173,0.0,1.0,0.0,0.4221320699722911,0.4945905457612093,0.0,0.0259716520904016,0.1137060752357482,0.0,0.0,0.0,0.0,0.0,0.0,0.0664702353185712,0.0004195202737443,1.0,0.0,1.6517720046135828e-11,2.469942106081218e-21,0.3438054814042544,0.0590334658414882,0.3798836040797172,0.664368281045813,0.0262154137488794,0.0427553578195678,0.0,0.0,0.1983471074380165,0.2455630859465645,0.0,0.0,0.1636387375925591
pendigits,0.0508998137170255,0.1432575482836461,0.6226947858273991,0.2408884531184492,0.005160617115436,0.8159975714950264,0.0018709206199731,0.0,0.0,0.0,0.0617538145157616,0.0704303880322683,0.3200270866726629,0.2724517352515536,0.5540094283653599,7.802578841293554e-21,1.6170964359434412e-21,4.1124010245219286e-34,1.7707601453271292e-34,0.7887842135812528,0.2530166178635354,8.611654452560282e-05,0.0,0.8589179972822611,0.0,0.0,1.2105180915896138e-15,0.0,0.0,0.0083668859413323,6.020923862138966e-17,7.210416705564775e-18,0.5840070284368198,0.250724286879363,0.0001684074072123,0.0001402921047195,0.0143840856924254,0.3014673188083593,0.1371198658633548,0.0205336648814078,0.1241538170408402,1.1245557979142465e-12,5.349324765027893e-13,0.0,0.0583333333333333,0.0,0.950756819853773,0.0671993803053455,5.934233704832518e-17,7.098516501000265e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2074202342464761,0.1448335327517989,0.9558287821285312,0.0435261531855456,0.0143840856924254,0.0099828147867512,0.0151292557628128,0.0264658418504572,0.0174502084672517,0.008323754789272,0.0058985828769086,0.0144628099173553,0.0,0.0,0.0,0.125,0.0,0.0409412555263729,0.0,0.0144628099173553,0.0055350553505535,0.0010080587256438,0.0,0.9983195954485008,0.0,0.0,0.8581987945775513,0.0016737929923662,0.0,0.0,0.0,0.0,0.0,0.0,0.0657564705206221,0.0125400346059508,0.0197417362064741,0.0002920410567035,1.6517774360156348e-11,6.856696860550368e-18,0.2822681806821693,0.1259936230148011,0.128990653719095,0.5067674574030574,0.111414865133768,0.3564787804268975,0.0,0.0,0.1231921487603305,0.235768412225294,0.0,0.8742099687359144,0.0019900746671822
phoneme,0.0647098677324687,0.1046648496806285,0.6439402160106029,0.0781221727408777,0.0032643478674862,0.5645527963046063,0.0759993625259926,0.0,0.0,0.0,0.0462435559327476,0.0166469310756994,0.8335972371689675,0.1266730617397161,0.2937143420535812,4.0939665442638636e-24,8.432735549510185e-25,4.423298564579767e-37,4.84988375369612e-38,0.6534356540179229,0.1150547821780275,0.0001152713616255,0.0,0.4480107036538371,0.0,0.0,1.3997776736964193e-17,0.0,0.0,0.0131880161696032,1.5796793260255257e-18,1.4986770886742898e-19,0.6729595137463872,0.0899501386086833,0.0002626392396523,0.000149714686791,0.080336648814078,0.4864704785512938,0.2230458208344679,0.0034901834959617,0.0190837672154765,1.690457801551365e-09,4.0706250989193135e-09,0.0,0.0345351043643263,0.0,0.5820827042528767,0.0584083628684252,1.6083638617855752e-18,1.832991064828574e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3124819759014786,0.1789663821914918,0.6150474075017645,0.0486941766395378,0.080336648814078,0.1770419393881991,0.1731601097426954,0.0806885422270037,0.0713726052722106,0.1756628352490422,0.0197839631498068,0.003099173553719,0.0,0.0,0.0,0.0,0.0,0.0180449649057392,0.0,0.003099173553719,0.007380073800738,0.0006383796382503,0.0,0.8745264905505805,0.0190229443783137,0.0,0.5664971261650391,0.067991767829325,0.0,0.0,0.0,0.0,0.0,0.0,0.0764085418502901,0.0102149115378767,1.9403845008974045e-05,3.098236679484252e-05,1.6517719338363235e-11,3.0954560410305293e-20,0.4706151230476379,0.2098778766953191,0.043388728410994,0.3220195033457847,0.0223392692698017,0.1660308466555217,0.0,0.0,0.3987603305785124,0.2007463248764947,0.0,0.5715550157804838,0.043407064137461
php50jXam,0.0791405572098185,0.1478765163343494,0.5368790578298676,9.117655750069152e-06,0.0103801777713116,0.7396767342151006,0.1512968693109915,0.0,0.0,0.0,0.1045258284541904,0.096218055118812,0.9883588497891748,0.4275968969975994,0.545446334165073,2.165009918178667e-22,5.20864680141302e-23,7.245400439883501e-36,3.0064733984091755e-36,0.7434124130212967,0.2740695511599583,7.609317026392701e-05,0.0,0.1201708178113247,0.0,0.0,7.386633828812412e-17,0.0,0.0,0.004155436478343,6.4066862126816616e-18,8.983521856896612e-19,0.5720141500069226,0.1252527060429933,0.0002399752989426,0.0001118363202621,0.0038255547054322,0.1881329973815523,0.0787265940695488,0.0737906996514494,0.1495834969238494,3.601999267102896e-14,6.454023103963682e-15,0.0,0.1555555555555556,0.0,0.959663198618554,0.0478296288745581,7.013837928152885e-18,1.1134571512720073e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4588222654037404,0.7255231425691305,0.7445103265667545,0.149587889030118,0.0038255547054322,0.0109295041970352,0.0334954722691241,0.0113886113886113,0.0067696418978967,0.0092720306513409,0.0077069395015639,0.0020661157024793,0.0,0.0,0.0,0.3333333333333333,0.0,0.0015242340928553,0.0,0.0020661157024793,0.003690036900369,0.0003081908617486,0.0,0.9999999999999998,0.0034886931017545,0.0,0.3017721793995553,0.0198089132804754,0.0,0.0,0.0,0.0,0.0,0.0,0.0647169944217746,0.0163814396575661,0.0001404958339,9.844303384430403e-05,1.6517720258902582e-11,4.2133590094463507e-19,0.169171071676244,0.0707209486586069,0.2979317312078939,0.6952970887507358,0.3026340208207281,0.6069857226811932,0.0,0.0,0.4989669421487602,0.5623367682256082,0.0,0.2155277390621965,0.0061707164473926
phpGUrE90,0.0491493544014388,0.2822026648279163,0.2460950774339199,0.6962339712653435,0.1389059766332908,0.5410429132271432,0.4196222213736058,0.0,0.0,0.0,0.1021014731044959,0.0722483457088819,0.8981104203812589,0.1661520030175541,0.4853270361118808,1.5305801866611382e-23,1.386198282224992e-23,3.510900212754068e-36,3.723661905574583e-36,0.6109623720826725,0.2444351815276553,0.0003358033923558,0.0,0.35265593775716,0.0,0.0,6.267683359846012e-17,0.0,0.0,0.0002712522317063,1.8160850202282798e-18,1.059276643998943e-18,0.2863581739235391,0.6744519352883319,0.0052127693637759,0.0155430845644176,0.0185156847742922,0.3459965946924921,0.1708176840695118,0.0159590945565155,0.0445342982688106,5.802623105973543e-12,5.7488783455223945e-12,0.0,0.0113821138211381,0.0,0.7375488807726365,0.2882956050625406,1.198690234913339e-18,9.098876522312989e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1449130684014913,0.1727942593774405,0.5457178880785576,0.1415408511395529,0.0185156847742922,0.0049979434475052,0.2057747178243135,0.0259152612093788,0.0201540269637962,0.0049487084414781,0.0074621567476103,0.0402892561983471,0.0220588235294117,0.0,0.0,0.0597560975609756,0.0,0.0002253571911479,0.0,0.0402892561983471,0.0756457564575645,0.000661383709605,0.0,0.715137486477482,0.1898983821890309,0.0,0.4944250422643745,0.3398030324693296,0.0,0.0,0.0,0.0,0.0,0.0,0.1155791257880853,0.0886436835956581,0.2074501342825178,0.2866365971560324,1.6517722092094378e-11,1.9775678122745897e-18,0.3276968374661134,0.1575116789827998,0.0854195830432765,0.4744246760453325,0.0854955740351206,0.3506430739796684,0.0,0.0,0.0468151582342269,0.0858947127911999,0.0,0.4228413018135843,0.0166938513196654
phpMD2hR6,0.0094767581639744,0.0288569566002774,0.9149881850595366,8.319678423345885e-07,0.0001983897731979,0.7308946751300255,0.2463036591257476,0.0,0.0,0.0,0.0263326721062018,0.0209990859347363,0.9999975680640116,0.1261983080279476,0.3931127348515918,4.544565895674645e-22,1.5831868547122005e-22,5.607379308935765e-35,1.7984737150768562e-35,0.7364833093499312,0.2355582007131295,6.630163940187926e-05,0.0,0.0017386933279303,0.0,0.0,6.612584206399897e-17,0.0,0.0,0.1807139258351566,8.622438640766086e-18,3.99108359650283e-18,0.9610669502103144,0.1155081355332811,0.0005605563966013,0.0004692432967395,0.1692425401683244,0.6385894733800662,0.3719906286279172,0.0014995622018622,0.0155043331895773,5.684653781704116e-07,1.2683449818736677e-06,0.0,0.0707581227436823,0.0,0.4738486743223011,0.1278599184018057,7.587113840344017e-18,4.4782524307080454e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4995791695150447,0.6690677889041322,0.5675689026297979,0.0502917930327529,0.1692425401683244,0.3105041086957908,0.0219951688500524,0.13241464417935,0.0906873795704342,0.3093486590038314,0.0736628505146802,0.0041322314049586,0.0,0.0,0.0,0.0666666666666666,0.0,0.3588833756048791,0.0,0.0041322314049586,0.011070110701107,0.0005176110531184,0.0,0.9298618986974894,0.0662530813927056,0.0,0.0923349379944649,0.1515532881797249,0.0,0.0,0.0,0.0,0.0,0.0,0.0563776781215441,0.0233305884404217,4.2469944457498567e-05,2.3822633145265e-05,1.6517719161119648e-11,2.65207075949224e-19,0.6265124962518303,0.3586160214246779,0.0250949029467292,0.3655200922440196,0.0113854667133048,0.0909512692166612,0.0,0.0,0.3319559228650137,0.512675320505927,0.0,0.1495480191132265,0.0668705884062452
phpV5QYya,0.0452026456725263,0.3886792156814139,0.0391125761284911,0.212278933704103,0.0096588462154286,0.8036159022044108,0.0639787470604193,0.0,0.0,0.0,0.2491266916330422,0.4867734782927404,0.9876972643390116,0.1186554570484743,0.4738196861475529,2.02842299513411e-24,7.064189597766783e-25,2.556233122820188e-37,8.545042266362287e-38,0.3491051696769239,0.7682575857839512,0.0004896683653299,0.0,0.1235311610635555,0.0,0.0,2.2739720661301556e-17,0.0,0.0,0.0044676224123728,8.230568833441029e-19,3.3051118144452826e-19,0.0886588316700839,0.1811546211467067,0.0003696734713265,0.000466704457307,0.085080336648814,0.5279861539417758,0.2239728414699219,0.0032792819474952,0.0241664185105002,1.112386592809555e-09,1.6254173149753272e-09,0.0,0.1405017921146953,0.0,0.8625025167541005,0.0441852203905977,2.72332874361507e-19,2.5252357498433902e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1118509554563388,0.4016421119820864,0.3632009531554825,0.0458018139576552,0.085080336648814,0.0312377451761643,0.0895039697800676,0.0931818181818181,0.0703384211143022,0.0296143039591315,0.0328831160846867,0.0289256198347107,0.1617647058823529,0.0,0.0,0.0597701149425287,0.0,0.0411993919453242,0.0,0.0289256198347107,0.033210332103321,0.000298677832355,0.0,0.94847029181607,0.073183686892674,0.0,0.3839640687034593,0.3105106909858571,0.0,0.0,0.0,0.0,0.0,0.0,0.0556292428463166,0.0297361668277863,0.911824557778246,0.1508579583587356,1.6517719953122315e-11,2.3062254263666447e-19,0.5132297595901001,0.2106693096789173,0.0463382312009955,0.3340017703146405,0.0165474601507116,0.1894333450442005,0.0,0.0,0.0647382920110192,0.2537823206374021,0.0,0.2185311175330782,0.0014624075202138
phpWfYmlu,0.003993518055202,0.0008966876448907,0.6859455359206647,7.93208104874886e-06,0.0096195112832079,0.3066695162056899,0.0516141482323732,0.0,0.0,0.0,0.0347779904444897,0.0017152660399027,0.9999103947481804,0.0176108540235182,0.0326291202479032,1.2860899775660807e-18,2.1150511764336445e-19,9.998177467772082e-31,2.974972603888842e-32,0.4897999153571218,0.0988745998890592,0.0001826857191141,0.0,0.0105538354077825,0.0,0.0,2.0150179136746205e-14,0.0,0.0,0.0044859862908451,1.9799043729204925e-15,1.104733478564458e-17,0.7461858863334508,0.0044040737573355,0.0003935722228442,1.4244972990344674e-05,0.0650344299923488,0.6315874971233638,0.6402187510661621,0.0043792298361014,0.0346123333498878,0.029074274938548,0.0681065189381901,0.0,0.298360655737705,0.0,0.5882470635199946,0.0732099511837902,2.2349066115114477e-15,1.4017607679806022e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2573477042522024,0.0259110344990647,0.9671956399891666,0.0216480125743981,0.0650344299923488,0.0358379544587295,0.1023027243076284,0.0308515014397367,0.0399716390956662,0.0342222222222222,0.0102077387345658,0.018595041322314,0.0,0.0,0.0,0.0,0.0,0.0262233822426728,0.0,0.018595041322314,0.03690036900369,0.0008622681602992,0.0,0.6710970102163696,0.04773931935643,0.0,0.2534678577960523,0.0436353703327223,0.0,0.0,0.0,0.0,0.0,0.0,0.0632239483070298,0.0008148334435407,0.000262535550485,4.366941304893196e-06,1.6517984118564994e-11,3.5096334660796544e-18,0.6198535665507683,0.6318767072071649,0.0071631912283047,0.3015332500243707,0.0280702590990467,0.1788472135537317,0.0,0.0,0.0981404958677686,0.0586302769775908,0.0,0.3067817391876308,0.066933144689827
